"time (UTC)","Array Voltage (V)","Array Current (A)","Input Power (W)","Array Pmax(last sweep) (W)","Array Vmp (last sweep) (V)","Array Voc (last sweep) (V)","Battery Voltage (V)","Battery Voltage(slow) (V)","Battery Terminal Voltage (V)","Battery Sense Voltage (V)","Min. Battery Voltage(slow) (V)","Max. Battery Voltage(slow) (V)","Battery Current (A)","Battery Current(slow) (A)","Output Power (W)","Target Regulation Voltage (V)","Charge State ()","RTS Temperature (C)","Battery Temperature (C)","Heatsink Temperature (C)","Ah Charge Resetable (Ah)","Ah Charge Total (Ah)","kWh Charge Resetable (kWh)","kWh Charge Total (kWh)","LED State ()","Faults ()","Faults Daily ()","Alarms ()","Alarms Daily ()","Hourmeter (hrs)","Settings Switches ()"
"2021-05-18T15:40:49.234+00:00","433.25","-0.03","-15.14","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","30.70","54.53","Float","27.27","27.27","32.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:40:54.234+00:00","433.25","-0.03","-15.14","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","30.70","54.53","Float","27.27","27.27","32.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:40:59.235+00:00","433.25","-0.03","-15.14","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","30.70","54.53","Float","27.27","27.27","32.78","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:04.235+00:00","433.25","-0.04","-17.19","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","0.00","0.01","0.24","54.53","Float","27.27","27.27","32.75","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:09.235+00:00","433.25","-0.04","-17.19","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","0.00","0.01","0.24","54.53","Float","27.27","27.27","32.75","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:14.234+00:00","433.25","-0.04","-17.19","364.00","394.00","464.75","54.88","54.78","54.75","54.78","40.91","91.13","0.00","0.01","0.24","54.53","Float","27.27","27.27","32.75","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:19.235+00:00","433.00","-0.03","-18.27","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.00","0.01","0.12","54.53","Float","27.27","27.27","32.72","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:24.235+00:00","433.00","-0.03","-18.27","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.00","0.01","0.12","54.53","Float","27.27","27.27","32.72","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:29.235+00:00","433.00","-0.03","-18.27","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.00","0.01","0.12","54.53","Float","27.27","27.27","32.72","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:34.236+00:00","433.50","-0.03","-13.94","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.02","0.01","0.00","54.53","Float","27.27","27.27","32.72","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:39.236+00:00","433.50","-0.03","-13.94","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.02","0.01","0.00","54.53","Float","27.27","27.27","32.72","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:44.236+00:00","433.50","-0.03","-13.94","364.00","394.00","464.75","54.88","54.78","54.72","54.78","40.91","91.13","-0.02","0.01","0.00","54.53","Float","27.27","27.27","32.72","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:49.235+00:00","433.50","-0.04","-15.47","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.02","0.01","0.00","54.53","Float","27.27","27.27","32.69","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:54.236+00:00","433.50","-0.04","-15.47","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.02","0.01","0.00","54.53","Float","27.27","27.27","32.69","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:41:59.236+00:00","433.50","-0.04","-15.47","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.02","0.01","0.00","54.53","Float","27.27","27.27","32.69","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:04.236+00:00","433.75","0.01","-14.38","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.27","27.27","32.66","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:09.236+00:00","433.75","0.01","-14.38","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.27","27.27","32.66","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:14.236+00:00","433.75","0.01","-14.38","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.27","27.27","32.66","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:19.236+00:00","434.25","-0.04","-15.77","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","0.01","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:24.237+00:00","434.25","-0.04","-15.77","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","0.01","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:29.237+00:00","434.25","-0.04","-15.77","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","0.01","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:34.237+00:00","434.25","-0.04","-15.77","364.00","394.00","464.75","54.78","54.78","54.72","54.75","40.91","91.13","0.01","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:39.237+00:00","434.25","-0.03","-16.75","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:44.237+00:00","434.25","-0.03","-16.75","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:49.237+00:00","434.25","-0.03","-16.75","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.02","0.00","54.53","Float","27.27","27.27","32.63","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:54.238+00:00","434.25","-0.04","-15.50","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","-0.02","0.02","0.14","54.53","Float","27.27","27.27","32.59","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:42:59.238+00:00","434.25","-0.04","-15.50","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","-0.02","0.02","0.14","54.53","Float","27.27","27.27","32.59","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:04.138+00:00","434.25","-0.04","-15.50","364.00","394.00","464.75","54.91","54.78","54.72","54.78","40.91","91.13","-0.02","0.02","0.14","54.53","Float","27.27","27.27","32.59","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:09.138+00:00","434.25","-0.04","-16.09","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.09","0.02","0.00","54.53","Float","27.27","27.27","32.56","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:14.138+00:00","434.25","-0.04","-16.09","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.09","0.02","0.00","54.53","Float","27.27","27.27","32.56","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:19.138+00:00","434.25","-0.04","-16.09","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.09","0.02","0.00","54.53","Float","27.27","27.27","32.56","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:24.138+00:00","434.00","-0.03","-10.27","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.27","27.27","32.53","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:29.139+00:00","434.00","-0.03","-10.27","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.27","27.27","32.53","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:34.139+00:00","434.00","-0.03","-10.27","364.00","394.00","464.75","54.78","54.78","54.75","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.27","27.27","32.53","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:39.139+00:00","433.75","-0.04","-16.31","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.01","0.02","0.07","54.53","Float","27.27","27.27","32.53","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:44.139+00:00","433.75","-0.04","-16.31","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.01","0.02","0.07","54.53","Float","27.27","27.27","32.53","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:49.139+00:00","433.75","-0.04","-16.31","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.01","0.02","0.07","54.53","Float","27.27","27.27","32.53","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:54.139+00:00","433.75","-0.04","-17.98","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.28","27.28","32.50","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:43:59.139+00:00","433.75","-0.04","-17.98","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.28","27.28","32.50","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:04.139+00:00","433.75","-0.04","-17.98","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.00","0.01","0.00","54.53","Float","27.28","27.28","32.50","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:09.139+00:00","433.50","-0.03","-14.96","364.00","394.00","464.75","54.88","54.78","54.72","54.75","40.91","91.13","-0.01","0.01","0.00","54.53","Float","27.34","27.34","32.47","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:14.140+00:00","433.50","-0.03","-14.96","364.00","394.00","464.75","54.88","54.78","54.72","54.75","40.91","91.13","-0.01","0.01","0.00","54.53","Float","27.34","27.34","32.47","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:19.139+00:00","433.50","-0.03","-14.96","364.00","394.00","464.75","54.88","54.78","54.72","54.75","40.91","91.13","-0.01","0.01","0.00","54.53","Float","27.34","27.34","32.47","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:24.140+00:00","433.25","-0.04","-17.48","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.33","27.33","32.47","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:29.140+00:00","433.25","-0.04","-17.48","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.33","27.33","32.47","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:34.140+00:00","433.25","-0.04","-17.48","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.33","27.33","32.47","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:39.141+00:00","433.00","-0.04","-15.50","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.00","0.02","0.00","54.53","Float","27.33","27.33","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:44.141+00:00","433.00","-0.04","-15.50","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.00","0.02","0.00","54.53","Float","27.33","27.33","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:49.140+00:00","433.00","-0.04","-15.50","364.00","394.00","464.75","54.75","54.78","54.72","54.78","40.91","91.13","0.00","0.02","0.00","54.53","Float","27.33","27.33","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:54.141+00:00","432.75","-0.04","-17.45","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.44","0.02","0.59","54.53","Float","27.34","27.34","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:44:59.140+00:00","432.75","-0.04","-17.45","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.44","0.02","0.59","54.53","Float","27.34","27.34","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:45:04.141+00:00","432.75","-0.04","-17.45","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.44","0.02","0.59","54.53","Float","27.34","27.34","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:45:09.141+00:00","432.75","-0.04","-17.45","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","0.44","0.02","0.59","54.53","Float","27.34","27.34","32.44","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:45:14.142+00:00","432.50","-0.04","-16.53","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.34","27.34","32.41","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
"2021-05-18T15:45:19.141+00:00","432.50","-0.04","-16.53","364.00","394.00","464.75","54.78","54.78","54.72","54.78","40.91","91.13","-0.01","0.02","0.00","54.53","Float","27.34","27.34","32.41","19369.5000","19369.5000","905.50","905.50","Green Flashing (slow)","no faults","no faults","no alarms","no alarms","15452","OFF/OFF/OFF/OFF/ON/ON/OFF/OFF"
